SID,LastLat,LastLon,LastWind,LandfallLat,LandfallLon,LastDir,LastSpeed
1842298N11080,10.8188,78.8772,0.0,10.8,78.4,267.0,9.0
1877135N10083,25.0344,87.3956,0.0,25.2,87.4,0.0,4.0
1877192N21090,23.1363,79.0487,0.0,23.2447,78.2885,279.0,14.0
1877218N21090,24.2573,89.5989,0.0,24.4,89.6,3.0,3.0
1877220N22092,23.7667,91.067,0.0,23.9,91.0,335.0,4.0
1877226N21089,24.9385,88.1008,0.0,25.2,88.1,358.0,6.0
1877230N20091,23.1594,89.2657,0.0,23.3,89.2,336.0,4.0
1877241N20088,22.6501,86.5044,0.0,22.8,86.4,327.0,4.0
1877249N20088,25.4635,85.6,0.0,25.5,85.6,11.0,1.0
1877307N18091,21.2604,91.7968,0.0,21.4,91.8,0.0,3.0
1878202N18087,25.0686,78.6423,0.0,25.1875,78.1546,290.0,10.0
1878215N20086,21.9012,82.7018,0.0,22.1,82.4,306.0,8.0
1878218N20089,23.4216,80.8478,0.0,23.6,80.5,298.0,9.0
1878256N19090,21.6844,78.4985,0.0,21.6888,78.1806,269.0,5.0
1878261N18090,24.9833,88.3167,0.0,25.2,88.3,0.0,5.0
1878287N16084,17.1833,83.3334,0.0,17.3,83.3,344.0,3.0
1878301N15084,17.548,82.5023,0.0,17.7,82.4,327.0,4.0
1878308N16084,19.1386,81.9357,0.0,19.3,81.8,322.0,5.0
1878339N17087,18.1449,82.5918,0.0,18.2,82.5,307.0,2.0
1879140N13081,13.3835,80.0167,0.0,13.4,79.9,275.0,3.0
1879149N21087,22.5392,80.1763,0.0,22.6,79.8,280.0,9.0
1879220N21088,25.2024,78.8441,0.0,25.3,78.7,308.0,4.0
1879256N21090,21.872,84.2792,0.0,21.9,84.0,276.0,6.0
1879265N20089,21.4382,78.3222,0.0,21.4789,78.0952,278.0,5.0
1879284N19092,23.74,85.9987,0.0,24.1,86.0,359.0,9.0
1879299N20092,22.8167,91.8,0.0,23.1,91.8,358.0,7.0
1879305N15097,19.5167,94.697,0.0,19.6,94.6,314.0,3.0
1879322N13081,14.1835,79.8169,0.0,14.3,79.7,319.0,4.0
1880153N20089,24.6333,87.7021,0.0,24.8,87.7,358.0,4.0
1880177N19088,22.3481,81.0377,0.0,22.4,80.9,290.0,3.0
1880196N20089,24.1558,80.7655,0.0,24.3,80.6,315.0,5.0
1880214N20088,23.6371,78.2232,0.0,23.7387,78.0945,311.0,3.0
1880233N21089,25.4677,86.6467,0.0,25.6,86.7,22.0,3.0
1880257N19089,22.8287,78.7999,0.0,23.0781,78.3992,306.0,9.0
1880265N20088,20.6336,86.5503,0.0,20.7,86.4,296.0,4.0
1880267N21088,21.2931,82.0813,0.0,21.1,81.6,248.0,12.0
1880287N17085,18.8773,81.9258,0.0,19.3,81.8,343.0,11.0
1880325N10082,10.3168,80.2335,0.0,10.4,80.1,304.0,4.0
1881146N20090,25.2334,89.5446,0.0,25.4,89.6,17.0,4.0
1881154N20089,22.4708,88.6,0.0,22.7,88.6,0.0,6.0
1881157N21088,22.9199,78.225,0.0,23.1,78.2,351.0,5.0
1881165N21089,25.8282,88.2165,0.0,26.0,88.3,25.0,5.0
1881183N21088,21.7008,79.5181,0.0,21.8,79.2,289.0,7.0
1881194N21090,24.3263,78.5801,0.0,24.5,78.4,319.0,5.0
1881214N20087,21.5211,79.1612,0.0,21.754,78.065,283.0,20.0
1881230N21089,22.836,83.8356,0.0,23.0,83.4,292.0,10.0
1881254N20089,22.616,79.9805,0.0,23.0285,78.7374,289.0,26.0
1881277N17085,25.2658,85.1692,0.0,25.5,85.3,26.0,6.0
1881315N11082,13.1865,79.8095,0.0,13.3,79.7,316.0,4.0
1882192N21089,21.461,80.8012,0.0,21.5,80.6,282.0,4.0
1882199N21089,24.6568,79.3271,0.0,24.9447,78.4207,289.0,19.0
1882204N20089,24.375,78.4712,0.0,24.5073,78.0744,290.0,8.0
1882212N20088,20.0,88.0,0.0,20.0,88.0,,
1882231N21089,26.1606,79.9828,0.0,26.3,79.8,311.0,5.0
1882249N20090,21.9898,78.5354,0.0,22.1925,78.0999,297.0,9.0
1882257N18087,20.9708,84.5677,0.0,21.2,84.5,345.0,6.0
1882269N16092,24.8637,82.749,0.0,24.9,82.9,76.0,4.0
1882285N13085,24.5563,87.851,0.0,24.7,87.9,20.0,4.0
1882300N11089,18.9283,82.364,0.0,19.1,82.2,318.0,6.0
1882325N09089,12.9476,78.7946,0.0,13.1127,78.3663,292.0,9.0
1882332N10087,12.6284,80.3119,0.0,12.8,80.0,299.0,8.0
1883165N21087,26.6108,87.3179,0.0,26.6,87.5,96.0,4.0
1883177N20089,22.5446,79.7965,0.0,22.6133,78.6686,274.0,20.0
1883184N20090,22.7302,88.823,0.0,22.8,88.8,343.0,2.0
1883187N20089,21.7827,80.3239,0.0,21.8,79.8,271.0,12.0
1883193N19089,19.7045,84.4333,0.0,19.7,84.2,269.0,5.0
1883207N21090,22.8785,84.2183,0.0,23.0,83.9,293.0,8.0
1883234N18088,19.2668,83.8365,0.0,19.3,83.7,285.0,3.0
1883314N11095,19.921,93.4451,0.0,20.2,93.6,27.0,8.0
1883338N17086,21.0168,90.4663,0.0,21.2,90.6,33.0,5.0
1884135N11090,18.6689,91.5601,0.0,18.9,91.7,31.0,7.0
1884171N20088,26.0646,81.456,0.0,26.3,81.5,9.0,6.0
1884182N21089,26.7775,81.1376,0.0,27.0,80.9,317.0,7.0
1884191N21089,22.3634,79.0835,0.0,22.5172,78.5067,286.0,11.0
1884197N20088,21.2042,80.7075,0.0,21.3,80.6,314.0,3.0
1884200N21089,25.4898,78.217,0.0,25.6314,78.0702,318.0,4.0
1884215N21088,28.5104,78.3136,0.0,28.7,78.3,359.0,5.0
1884251N20089,22.3335,81.5783,0.0,22.4,81.4,292.0,4.0
1884261N17088,25.364,78.3159,0.0,25.6462,78.1137,326.0,7.0
1884290N10082,10.0208,78.8073,0.0,10.0,78.6,263.0,5.0
1884298N16085,21.7196,88.4629,0.0,21.9,88.8,60.0,9.0
1884305N19090,20.9168,90.5162,0.0,21.1,90.6,21.0,5.0
1884310N11082,11.0001,81.325,0.0,11.0,81.2,270.0,2.0
1884325N13083,12.5,82.5,0.0,12.5,82.5,,
1884349N08083,11.3449,79.5356,0.0,11.5,79.4,320.0,5.0
1885167N21090,23.0001,87.9844,0.0,23.0,87.9,270.0,2.0
1885177N21087,26.7766,78.9546,0.0,27.1669,78.3219,305.0,14.0
1885195N20088,21.9294,82.8861,0.0,22.1,82.6,302.0,8.0
1885204N21089,22.4169,87.4174,0.0,22.6,87.3,328.0,5.0
1885228N21088,24.2519,80.078,0.0,24.4,79.7,292.0,8.0
1885258N21088,22.102,83.4845,0.0,22.2,83.1,286.0,9.0
1885262N15093,24.0167,83.2429,0.0,24.1,83.2,333.0,2.0
1885306N13082,13.9504,79.3169,0.0,14.0,79.1,281.0,5.0
1885322N12082,22.3679,91.9302,0.0,22.7,92.2,37.0,10.0
1886143N11082,11.0503,79.6002,0.0,11.1,79.4,286.0,5.0
1886166N20089,25.2529,79.2801,0.0,25.594,78.4121,293.0,15.0
1886198N20088,23.6985,78.4721,0.0,23.6964,78.1626,266.0,5.0
1886224N16082,23.7812,78.4505,0.0,24.1461,78.0729,316.0,10.0
1886261N20088,24.6418,85.1331,0.0,24.8,85.2,20.0,4.0
1886270N15089,16.8998,78.3642,0.0,16.8997,78.0138,270.0,7.0
1886290N16087,16.7422,83.0628,0.0,16.8,82.8,284.0,6.0
1886306N10092,13.789,79.1238,0.0,13.9956,78.4515,288.0,13.0
1886319N11094,17.088,84.8604,0.0,17.1,84.6,272.0,6.0
1886342N11085,13.0845,81.068,0.0,13.3,80.7,302.0,10.0
1887141N16092,24.7375,85.124,0.0,24.8,85.1,334.0,1.0
1887162N18088,25.0063,82.3716,0.0,25.4,82.4,4.0,9.0
1887170N21088,24.9584,86.1336,0.0,25.1,86.0,319.0,4.0
1887188N25082,29.473,79.0399,0.0,29.6,79.0,346.0,3.0
1887191N23088,25.867,78.5984,0.0,26.0191,78.259,296.0,7.0
1887193N23091,22.1605,78.6275,0.0,22.2,78.2,275.0,10.0
1887198N21088,24.7741,78.5932,0.0,24.9243,78.225,296.0,7.0
1887229N18087,21.0324,83.1305,0.0,21.2,83.0,324.0,5.0
1887233N21088,25.7462,78.15,0.0,25.8522,78.056,319.0,3.0
1887252N21089,21.5845,78.4543,0.0,21.6,78.1,274.0,8.0
1887264N20088,25.8188,89.1989,0.0,25.9,89.2,3.0,2.0
1887280N11085,24.4913,80.7747,0.0,24.8,81.4,61.0,16.0
1888132N10081,10.6501,79.7334,0.0,10.7,79.6,293.0,3.0
1888184N24088,26.4074,80.9194,0.0,26.6,80.7,314.0,7.0
1888194N19087,19.1418,84.4616,0.0,19.2,84.3,291.0,4.0
1888201N21089,25.7459,81.073,0.0,25.8,81.0,313.0,2.0
1888208N25083,25.7939,78.3874,0.0,25.7849,78.1536,268.0,4.0
1888217N21088,23.1168,84.7022,0.0,23.2,84.6,314.0,3.0
1888228N23088,24.7848,79.2677,0.0,24.7941,78.4572,272.0,15.0
1888234N21089,26.6356,82.3679,0.0,26.7,82.2,294.0,4.0
1888250N20087,26.7032,81.7447,0.0,26.8,81.8,27.0,3.0
1888257N15099,22.1959,78.2079,0.0,22.5763,78.0628,337.0,8.0
1888275N15094,23.3463,91.3293,0.0,23.6,91.6,44.0,9.0
1888301N11091,12.9805,79.7094,0.0,13.0,79.5,277.0,5.0
1888347N10087,10.2835,78.8229,0.0,10.3,78.7,281.0,3.0
1889159N15087,24.9877,88.9612,0.0,25.1,89.1,49.0,4.0
1889200N21089,25.5117,82.5505,0.0,25.6,82.5,336.0,2.0
1889208N21089,23.166,84.2067,0.0,23.3,84.0,306.0,6.0
1889217N21089,22.9283,78.4577,0.0,23.1,78.3,319.0,5.0
1889228N21089,25.7921,78.2545,0.0,25.8744,78.0509,291.0,4.0
1889260N17088,25.8575,82.446,0.0,26.1,82.6,30.0,7.0
1889288N14083,19.2681,80.4301,0.0,19.3,80.6,78.0,4.0
1889298N21088,22.4439,89.6434,0.0,22.6,89.8,43.0,5.0
1889322N13084,19.3206,85.0796,0.0,19.8,85.2,14.0,12.0
1889351N10081,10.3835,79.8334,0.0,10.4,79.7,280.0,3.0
1889357N14087,14.8991,81.4469,0.0,14.9,81.3,270.0,3.0
1890125N12094,19.0407,94.8841,0.0,19.3,95.0,24.0,7.0
1890169N19086,25.0413,79.7336,0.0,25.3,79.4,311.0,10.0
1890173N23089,25.151,87.6957,0.0,25.3,87.7,0.0,4.0
1890182N20088,22.9605,79.4703,0.0,23.3986,78.3556,292.0,22.0
1890192N25084,24.9784,80.2605,0.0,25.0,80.1,281.0,3.0
1890224N24087,25.7501,80.2762,0.0,25.9,80.2,337.0,4.0
1890266N18085,24.3403,83.6935,0.0,24.4,84.0,77.0,7.0
1890283N14085,21.5823,86.5831,0.0,21.8,86.7,27.0,6.0
1890294N17090,24.1083,90.1,0.0,24.2,90.1,6.0,2.0
1891140N10082,17.0479,84.451,0.0,17.2,84.5,15.0,4.0
1891205N22088,24.4802,78.7229,0.0,24.626,78.3172,291.0,7.0
1891213N20091,22.9192,82.6749,0.0,23.1,82.4,307.0,8.0
1891224N23089,25.896,81.2702,0.0,26.0,81.2,334.0,3.0
1891245N20089,25.3523,80.3611,0.0,25.5,80.1,303.0,7.0
1891248N21089,25.325,78.225,0.0,25.387,78.0769,297.0,3.0
1891254N20088,25.4375,81.6021,0.0,25.5,81.6,352.0,1.0
1891260N19087,21.5383,79.1447,0.0,21.8149,78.3313,291.0,17.0
1891263N16097,25.9645,81.822,0.0,25.9,81.9,129.0,2.0
1891293N10084,12.0491,80.4398,0.0,12.2,80.2,304.0,7.0
1891305N10097,24.0169,92.7892,0.0,24.2,93.2,64.0,10.0
1891324N12088,16.6701,93.2204,0.0,16.9,93.5,50.0,9.0
1892160N19089,25.4115,80.6418,0.0,25.5,80.6,338.0,2.0
1892191N20089,24.1143,82.1947,0.0,24.3,82.1,335.0,5.0
1892200N24086,25.9178,82.9939,0.0,26.0,82.9,316.0,3.0
1892204N23087,24.7856,78.7145,0.0,24.9685,78.2058,291.0,10.0
1892242N18087,23.104,78.6449,0.0,23.1022,78.1618,270.0,9.0
1892251N18091,24.2944,78.5584,0.0,24.5831,78.0534,303.0,11.0
1892263N15086,18.6377,78.8596,0.0,18.8609,78.2748,292.0,13.0
1892288N10092,15.023,80.7012,0.0,15.1,80.2,279.0,12.0
1892292N14094,16.75,78.8462,0.0,16.8348,78.4115,281.0,9.0
1892300N11086,18.9609,79.1643,0.0,19.1,79.4,58.0,6.0
1893115N12092,16.8669,95.52,0.0,17.2,95.8,39.0,10.0
1893143N20087,23.8397,89.7666,0.0,23.9,89.9,63.0,3.0
1893163N13092,23.8802,80.4699,0.0,24.0,80.6,45.0,4.0
1893176N23091,24.9373,79.2375,0.0,25.1565,78.5091,287.0,14.0
1893212N20088,24.163,79.2746,0.0,24.3,79.0,299.0,7.0
1893244N21088,26.6675,78.3615,0.0,27.1499,78.0561,328.0,11.0
1893252N18090,24.2483,79.1761,0.0,24.2872,78.5224,275.0,12.0
1893264N18089,25.9324,84.7675,0.0,26.0,84.8,22.0,2.0
1893293N16091,21.7632,90.6154,0.0,22.1,90.9,38.0,10.0
1893298N11096,15.7479,92.877,0.0,15.9,92.9,8.0,4.0
1893308N10084,12.3095,79.7303,0.0,12.4,79.6,306.0,4.0
1894117N13093,16.3564,96.0175,0.0,16.5,96.2,52.0,6.0
1894164N23091,24.0073,78.9828,0.0,24.0214,78.3675,271.0,12.0
1894172N20087,26.4556,81.9708,0.0,26.9,81.9,351.0,11.0
1894184N25089,25.7964,78.4837,0.0,25.8134,78.0128,271.0,7.0
1894192N20087,21.6711,79.2036,0.0,21.8236,78.0038,278.0,23.0
1894197N20089,22.1673,78.7448,0.0,22.1802,78.3869,272.0,6.0
1894205N22088,23.9584,81.5646,0.0,24.0,81.4,283.0,4.0
1894225N23088,24.9876,79.6938,0.0,25.0,79.6,275.0,2.0
1894270N20087,24.8375,80.9406,0.0,24.9,81.0,41.0,2.0
1894275N21088,25.5842,80.651,0.0,25.7,80.4,297.0,7.0
1894303N13090,16.6909,81.9304,0.0,16.8,81.7,296.0,6.0
1895112N11086,20.2532,92.2522,0.0,20.6,92.7,51.0,13.0
1895170N21088,24.1572,78.776,0.0,24.5741,78.32,313.0,12.0
1895179N21088,27.0658,80.884,0.0,27.3,80.8,343.0,6.0
1895199N20088,25.0657,85.0305,0.0,25.2,85.0,346.0,3.0
1895211N21088,25.8386,80.4107,0.0,26.0,80.3,330.0,5.0
1895218N20088,24.1859,79.3596,0.0,24.1773,78.5201,272.0,16.0
1895247N17087,18.4065,78.7478,0.0,18.6666,78.1258,293.0,13.0
1895259N18090,25.6949,83.216,0.0,25.9,83.0,317.0,7.0
1895273N18087,23.0513,90.0807,0.0,23.3,90.3,39.0,8.0
1895344N12089,22.2952,90.4507,0.0,22.8,90.7,24.0,14.0
1896170N21089,24.5994,79.0652,0.0,24.7772,78.748,305.0,5.0
1896178N21090,26.1146,78.4368,0.0,26.3,78.125,305.0,7.0
1896204N21089,21.6501,78.3624,0.0,21.7462,78.0137,285.0,7.0
1896208N21090,22.5345,78.9469,0.0,22.6,78.9,329.0,2.0
1896214N21089,22.9656,80.8761,0.0,23.1,80.5,290.0,9.0
1896226N21088,22.4339,78.7756,0.0,22.5402,78.004,278.0,14.0
1896233N22089,24.9169,85.4871,0.0,25.1,85.3,319.0,6.0
1896257N20090,25.0449,88.4092,0.0,25.1,88.5,52.0,2.0
1896319N06079,6.33945,78.5694,0.0,6.48471,78.2161,292.0,8.0
1897133N15096,16.8333,95.8,0.0,17.0,95.8,0.0,4.0
1897166N20089,24.4896,79.0899,0.0,24.5,79.0,273.0,2.0
1897190N21088,22.2366,82.4858,0.0,22.4,82.0,290.0,11.0
1897195N25088,25.5001,78.4416,0.0,25.5002,78.1975,270.0,4.0
1897225N21088,25.3682,78.5761,0.0,25.6398,78.3459,323.0,6.0
1897252N19085,19.6924,78.8712,0.0,19.8838,78.265,287.0,13.0
1897266N17090,27.5229,78.089,0.0,27.9,78.1,0.0,9.0
1897275N18084,25.1438,84.8066,0.0,25.5,84.9,13.0,9.0
1897294N14096,20.3396,90.5906,0.0,20.5,90.6,0.0,4.0
1897360N13085,15.9376,86.0906,0.0,16.0,86.2,60.0,3.0
1898125N13095,18.4575,90.9321,0.0,18.8,90.8,341.0,8.0
1898164N18086,25.6563,89.4104,0.0,25.7,89.5,64.0,2.0
